# (E [MeV])  (Flux [1/MeV/cm^2/s]
1.626900E+01  2.144864E+02
1.628800E+01  2.122042E+02
1.630700E+01  2.100336E+02
1.632600E+01  2.078630E+02
1.634400E+01  2.057005E+02
1.636300E+01  2.035299E+02
1.638200E+01  2.012716E+02
1.640100E+01  1.991329E+02
1.641900E+01  1.969863E+02
1.643800E+01  1.948477E+02
1.645700E+01  1.927010E+02
1.647600E+01  1.904746E+02
1.649400E+01  1.883599E+02
1.651300E+01  1.862452E+02
1.653200E+01  1.841225E+02
1.655100E+01  1.819201E+02
1.656900E+01  1.798213E+02
1.658800E+01  1.777385E+02
1.660700E+01  1.756558E+02
1.662600E+01  1.735650E+02
1.664500E+01  1.714024E+02
1.666300E+01  1.693356E+02
1.668200E+01  1.672768E+02
1.670100E+01  1.652339E+02
1.672000E+01  1.631750E+02
1.673800E+01  1.610444E+02
1.675700E+01  1.590175E+02
1.677600E+01  1.569905E+02
1.679500E+01  1.549716E+02
1.681300E+01  1.528649E+02
1.683200E+01  1.508779E+02
1.685100E+01  1.488829E+02
1.687000E+01  1.468958E+02
1.688900E+01  1.449168E+02
1.690700E+01  1.428500E+02
1.692600E+01  1.408949E+02
1.694500E+01  1.389478E+02
1.696400E+01  1.369927E+02
1.698200E+01  1.349657E+02
1.700100E+01  1.330346E+02
1.702000E+01  1.311194E+02
1.703900E+01  1.292122E+02
1.705700E+01  1.273129E+02
1.707600E+01  1.253259E+02
1.709500E+01  1.234426E+02
1.711400E+01  1.215753E+02
1.713200E+01  1.197080E+02
1.715100E+01  1.178486E+02
1.717000E+01  1.159175E+02
1.718900E+01  1.140821E+02
1.720800E+01  1.122547E+02
1.722600E+01  1.104352E+02
1.724500E+01  1.085440E+02
1.726400E+01  1.067485E+02
1.728300E+01  1.049609E+02
1.730100E+01  1.031814E+02
1.732000E+01  1.014098E+02
1.733900E+01  9.957444E+01
1.735800E+01  9.782682E+01
1.737600E+01  9.609516E+01
1.739500E+01  9.437946E+01
1.741400E+01  9.265578E+01
1.743300E+01  9.087624E+01
1.745100E+01  8.918448E+01
1.747000E+01  8.750070E+01
1.748900E+01  8.583288E+01
1.750800E+01  8.409324E+01
1.752700E+01  8.244936E+01
1.754500E+01  8.081346E+01
1.756400E+01  7.919671E+01
1.758300E+01  7.758395E+01
1.760200E+01  7.590576E+01
1.762000E+01  7.432093E+01
1.763900E+01  7.274728E+01
1.765800E+01  7.118240E+01
1.767700E+01  6.955607E+01
1.769500E+01  6.801992E+01
1.771400E+01  6.649654E+01
1.773300E+01  6.498513E+01
1.775200E+01  6.348409E+01
1.777000E+01  6.192320E+01
1.778900E+01  6.045089E+01
1.780800E+01  5.899215E+01
1.782700E+01  5.754538E+01
1.784600E+01  5.611057E+01
1.786400E+01  5.461831E+01
1.788300E+01  5.321303E+01
1.790200E+01  5.181973E+01
1.792100E+01  5.043998E+01
1.793900E+01  4.900438E+01
1.795800E+01  4.765417E+01
1.797700E+01  4.631752E+01
1.799600E+01  4.499443E+01
1.801400E+01  4.368491E+01
1.803300E+01  4.232353E+01
1.805200E+01  4.104433E+01
1.807100E+01  3.977950E+01
1.808900E+01  3.852904E+01
1.810800E+01  3.729293E+01
1.812700E+01  3.600736E+01
1.814600E+01  3.480158E+01
1.816500E+01  3.361096E+01
1.818300E+01  3.243391E+01
1.820200E+01  3.121217E+01
1.822100E+01  3.006625E+01
1.824000E+01  2.893628E+01
1.825800E+01  2.782147E+01
1.827700E+01  2.672103E+01
1.829600E+01  2.557909E+01
1.831500E+01  2.451057E+01
1.833300E+01  2.345721E+01
1.835200E+01  2.241901E+01
1.837100E+01  2.134251E+01
1.839000E+01  2.033623E+01
1.840800E+01  1.934432E+01
1.842700E+01  1.836757E+01
1.844600E+01  1.740598E+01
1.846500E+01  1.640927E+01
1.848400E+01  1.547801E+01
1.850200E+01  1.456111E+01
1.852100E+01  1.365857E+01
1.854000E+01  1.276880E+01
1.855900E+01  1.184551E+01
1.857700E+01  1.098128E+01
1.859600E+01  1.012901E+01
1.861500E+01  9.285528E+00
1.863400E+01  8.404536E+00
1.865200E+01  7.573658E+00
1.867100E+01  6.743180E+00
1.869000E+01  5.907434E+00
1.870900E+01  5.056447E+00
1.872700E+01  4.124383E+00
1.874600E+01  3.170135E+00
1.876500E+01  2.053972E+00
